nodeLatitude,nodeLongitude,geoidHeight
-34.958333,29.000000,25.834
-34.958333,29.041667,25.804
-34.958333,29.083333,25.782
-34.958333,29.125000,25.767
-34.958333,29.166667,25.757
-34.958333,29.208333,25.745
-34.958333,29.250000,25.731
-34.958333,29.291667,25.720
-34.958333,29.333333,25.715
-34.958333,29.375000,25.707
-34.958333,29.416667,25.694
-34.958333,29.458333,25.682
-34.958333,29.500000,25.672
-34.958333,29.541667,25.669
-34.958333,29.583333,25.673
-34.958333,29.625000,25.679
-34.958333,29.666667,25.684
-34.958333,29.708333,25.694
-34.958333,29.750000,25.713
-34.958333,29.791667,25.735
-34.958333,29.833333,25.759
-34.958333,29.875000,25.785
-34.958333,29.916667,25.809
-34.958333,29.958333,25.836
-34.958333,30.000000,25.867
-34.958333,30.041667,25.900
-34.958333,30.083333,25.930
-34.958333,30.125000,25.957
-34.958333,30.166667,25.984
-34.958333,30.208333,26.014
-34.958333,30.250000,26.049
-34.958333,30.291667,26.083
-34.958333,30.333333,26.118
-34.958333,30.375000,26.154
-34.958333,30.416667,26.185
-34.958333,30.458333,26.214
-34.958333,30.500000,26.244
-34.958333,30.541667,26.281
-34.958333,30.583333,26.327
-34.958333,30.625000,26.373
-34.958333,30.666667,26.418
-34.958333,30.708333,26.464
-34.958333,30.750000,26.520
-34.958333,30.791667,26.583
-34.958333,30.833333,26.660
-34.958333,30.875000,26.736
-34.958333,30.916667,26.785
-34.958333,30.958333,26.821
-34.958333,31.000000,26.840
-34.958333,31.041667,26.856
-34.958333,31.083333,26.873
-34.958333,31.125000,26.895
-34.958333,31.166667,26.922
-34.958333,31.208333,26.952
-34.958333,31.250000,26.985
-34.958333,31.291667,27.017
-34.958333,31.333333,27.046
-34.958333,31.375000,27.073
-34.958333,31.416667,27.112
-34.958333,31.458333,27.154
-34.958333,31.500000,27.206
-34.958333,31.541667,27.259
-34.958333,31.583333,27.314
-34.958333,31.625000,27.369
-34.958333,31.666667,27.436
-34.958333,31.708333,27.510
-34.958333,31.750000,27.585
-34.958333,31.791667,27.661
-34.958333,31.833333,27.734
-34.958333,31.875000,27.809
-34.958333,31.916667,27.882
-34.958333,31.958333,27.955
-34.958333,32.000000,28.042
-34.958333,32.041667,28.130
-34.958333,32.083333,28.227
-34.958333,32.125000,28.313
-34.958333,32.166667,28.397
-34.958333,32.208333,28.471
-34.958333,32.250000,28.543
-34.958333,32.291667,28.611
-34.958333,32.333333,28.694
-34.958333,32.375000,28.786
-34.958333,32.416667,28.880
-34.958333,32.458333,28.972
-34.958333,32.500000,29.061
-34.958333,32.541667,29.143
-34.958333,32.583333,29.221
-34.958333,32.625000,29.287
-34.958333,32.666667,29.354
-34.958333,32.708333,29.414
-34.958333,32.750000,29.475
-34.958333,32.791667,29.530
-34.958333,32.833333,29.587
-34.958333,32.875000,29.636
-34.958333,32.916667,29.685
-34.958333,32.958333,29.725
-34.958333,33.000000,29.768
-34.916667,16.000000,26.054
-34.916667,16.041667,26.118
-34.916667,16.083333,26.186
-34.916667,16.125000,26.256
-34.916667,16.166667,26.324
-34.916667,16.208333,26.387
-34.916667,16.250000,26.448
-34.916667,16.291667,26.512
-34.916667,16.333333,26.584
-34.916667,16.375000,26.661
-34.916667,16.416667,26.745
-34.916667,16.458333,26.830
-34.916667,16.500000,26.920
-34.916667,16.541667,27.014
-34.916667,16.583333,27.111
-34.916667,16.625000,27.202
-34.916667,16.666667,27.285
-34.916667,16.708333,27.357
-34.916667,16.750000,27.419
-34.916667,16.791667,27.472
-34.916667,16.833333,27.521
-34.916667,16.875000,27.570
-34.916667,16.916667,27.620
-34.916667,16.958333,27.665
-34.916667,17.000000,27.710
-34.916667,17.041667,27.763
-34.916667,17.083333,27.824
-34.916667,17.125000,27.891
-34.916667,17.166667,27.962
-34.916667,17.208333,28.042
-34.916667,17.250000,28.126
-34.916667,17.291667,28.208
-34.916667,17.333333,28.288
-34.916667,17.375000,28.367
-34.916667,17.416667,28.452
