nodeLatitude,nodeLongitude,velocityEast,velocityNorth,velocityUp
69.75,-162.5,-0.02356,-0.00367,0.0
70.0,-162.5,-0.0234,-0.00371,0.0
70.25,-162.5,-0.02322,-0.00377,0.0
70.5,-162.5,-0.02304,-0.00383,0.0
70.75,-162.5,-0.02286,-0.0039,0.0
71.0,-162.5,-0.02269,-0.00396,0.0
71.25,-162.5,-0.02253,-0.00403,0.0
71.5,-162.5,-0.02243,-0.00407,0.0
71.75,-162.5,-0.02242,-0.00408,0.0
72.0,-162.5,-0.02253,-0.00404,0.0
72.25,-162.5,-0.02284,-0.00391,0.0
72.5,-162.5,-0.02328,-0.00372,0.0
72.75,-162.5,-0.02381,-0.00349,0.0
73.0,-162.5,-0.02441,-0.00323,0.0
56.0,-162.25,-0.01561,-0.01054,0.0
56.25,-162.25,-0.01623,-0.01025,0.0
56.5,-162.25,-0.01682,-0.00994,0.0
56.75,-162.25,-0.01739,-0.00962,0.0
57.0,-162.25,-0.01794,-0.00928,0.0
57.25,-162.25,-0.01848,-0.00893,0.0
57.5,-162.25,-0.01901,-0.00856,0.0
57.75,-162.25,-0.01953,-0.00818,0.0
58.0,-162.25,-0.02006,-0.00778,0.0
58.25,-162.25,-0.02058,-0.00739,0.0
58.5,-162.25,-0.0211,-0.00699,0.0
58.75,-162.25,-0.02164,-0.00661,0.0
59.0,-162.25,-0.02211,-0.00621,0.0
59.25,-162.25,-0.02237,-0.00573,0.0
59.5,-162.25,-0.02256,-0.00522,0.0
59.75,-162.25,-0.02275,-0.00474,0.0
60.0,-162.25,-0.02293,-0.00426,0.0
60.25,-162.25,-0.0231,-0.00377,0.0
60.5,-162.25,-0.02325,-0.00328,0.0
60.75,-162.25,-0.02338,-0.00272,0.0
61.0,-162.25,-0.02349,-0.00233,0.0
61.25,-162.25,-0.02358,-0.00241,0.0
61.5,-162.25,-0.02365,-0.00266,0.0
61.75,-162.25,-0.02372,-0.00284,0.0
62.0,-162.25,-0.02378,-0.00301,0.0
62.25,-162.25,-0.02384,-0.00317,0.0
62.5,-162.25,-0.02389,-0.00332,0.0
62.75,-162.25,-0.02393,-0.00346,0.0
63.0,-162.25,-0.02396,-0.0036,0.0
63.25,-162.25,-0.02398,-0.00375,0.0
63.5,-162.25,-0.02397,-0.00388,0.0
63.75,-162.25,-0.02393,-0.00401,0.0
64.0,-162.25,-0.0238,-0.00409,0.0
64.25,-162.25,-0.02349,-0.00408,0.0
64.5,-162.25,-0.02309,-0.00404,0.0
64.75,-162.25,-0.02255,-0.00401,0.0
65.0,-162.25,-0.02221,-0.00395,0.0
65.25,-162.25,-0.02252,-0.00378,0.0
65.5,-162.25,-0.02305,-0.0036,0.0
65.75,-162.25,-0.0235,-0.00345,0.0
66.0,-162.25,-0.02393,-0.00337,0.0
66.25,-162.25,-0.0243,-0.00341,0.0
66.5,-162.25,-0.02463,-0.00352,0.0
66.75,-162.25,-0.02498,-0.00365,0.0
67.0,-162.25,-0.0252,-0.00376,0.0
67.25,-162.25,-0.02512,-0.00375,0.0
67.5,-162.25,-0.02492,-0.00371,0.0
67.75,-162.25,-0.02474,-0.00368,0.0
68.0,-162.25,-0.02457,-0.00366,0.0
68.25,-162.25,-0.02441,-0.00365,0.0
68.5,-162.25,-0.02425,-0.00364,0.0
68.75,-162.25,-0.02411,-0.00365,0.0
69.0,-162.25,-0.02396,-0.00366,0.0
69.25,-162.25,-0.02381,-0.00369,0.0
69.5,-162.25,-0.02366,-0.00372,0.0
69.75,-162.25,-0.0235,-0.00375,0.0
70.0,-162.25,-0.02333,-0.0038,0.0
70.25,-162.25,-0.02316,-0.00385,0.0
70.5,-162.25,-0.02298,-0.00391,0.0
70.75,-162.25,-0.0228,-0.00398,0.0
71.0,-162.25,-0.02263,-0.00405,0.0
71.25,-162.25,-0.02248,-0.00412,0.0
71.5,-162.25,-0.02238,-0.00416,0.0
71.75,-162.25,-0.02237,-0.00417,0.0
72.0,-162.25,-0.02248,-0.00413,0.0
72.25,-162.25,-0.0228,-0.004,0.0
72.5,-162.25,-0.02323,-0.00381,0.0
72.75,-162.25,-0.02376,-0.00358,0.0
73.0,-162.25,-0.02436,-0.00333,0.0
56.0,-162.0,-0.01553,-0.01071,0.0
56.25,-162.0,-0.01614,-0.01042,0.0
56.5,-162.0,-0.01674,-0.01011,0.0
56.75,-162.0,-0.01731,-0.00979,0.0
57.0,-162.0,-0.01787,-0.00945,0.0
57.25,-162.0,-0.01841,-0.00909,0.0
57.5,-162.0,-0.01894,-0.00871,0.0
57.75,-162.0,-0.01947,-0.00832,0.0
58.0,-162.0,-0.02001,-0.00791,0.0
58.25,-162.0,-0.02055,-0.00751,0.0
58.5,-162.0,-0.02109,-0.0071,0.0
58.75,-162.0,-0.02165,-0.00671,0.0
59.0,-162.0,-0.02214,-0.0063,0.0
59.25,-162.0,-0.02241,-0.00581,0.0
59.5,-162.0,-0.02259,-0.00529,0.0
59.75,-162.0,-0.0228,-0.0048,0.0
60.0,-162.0,-0.02299,-0.00431,0.0
60.25,-162.0,-0.02317,-0.00381,0.0
60.5,-162.0,-0.02333,-0.00331,0.0
60.75,-162.0,-0.02347,-0.00273,0.0
61.0,-162.0,-0.02358,-0.00232,0.0
61.25,-162.0,-0.02367,-0.00243,0.0
61.5,-162.0,-0.02374,-0.00271,0.0
61.75,-162.0,-0.0238,-0.00291,0.0
62.0,-162.0,-0.02386,-0.0031,0.0
62.25,-162.0,-0.0239,-0.00327,0.0
62.5,-162.0,-0.02394,-0.00343,0.0
62.75,-162.0,-0.02398,-0.00359,0.0
63.0,-162.0,-0.024,-0.00374,0.0
63.25,-162.0,-0.02402,-0.0039,0.0
63.5,-162.0,-0.02401,-0.00405,0.0
63.75,-162.0,-0.02397,-0.0042,0.0
64.0,-162.0,-0.02382,-0.0043,0.0
64.25,-162.0,-0.02345,-0.00428,0.0
64.5,-162.0,-0.02298,-0.00421,0.0
64.75,-162.0,-0.02236,-0.00416,0.0
65.0,-162.0,-0.02196,-0.00408,0.0
65.25,-162.0,-0.02231,-0.00388,0.0
65.5,-162.0,-0.02292,-0.00367,0.0
65.75,-162.0,-0.02341,-0.00349,0.0
66.0,-162.0,-0.02387,-0.00338,0.0
66.25,-162.0,-0.02422,-0.00343,0.0
66.5,-162.0,-0.02451,-0.00354,0.0
66.75,-162.0,-0.0248,-0.00366,0.0
67.0,-162.0,-0.02498,-0.00376,0.0
67.25,-162.0,-0.02493,-0.00377,0.0
67.5,-162.0,-0.02479,-0.00376,0.0
67.75,-162.0,-0.02464,-0.00374,0.0
68.0,-162.0,-0.02448,-0.00373,0.0
68.25,-162.0,-0.02433,-0.00372,0.0
68.5,-162.0,-0.02418,-0.00372,0.0
68.75,-162.0,-0.02404,-0.00373,0.0
69.0,-162.0,-0.02389,-0.00375,0.0
69.25,-162.0,-0.02374,-0.00377,0.0
69.5,-162.0,-0.02359,-0.0038,0.0
69.75,-162.0,-0.02343,-0.00384,0.0
70.0,-162.0,-0.02327,-0.00388,0.0
70.25,-162.0,-0.02309,-0.00394,0.0
70.5,-162.0,-0.02292,-0.004,0.0
70.75,-162.0,-0.02274,-0.00407,0.0
71.0,-162.0,-0.02257,-0.00414,0.0
71.25,-162.0,-0.02242,-0.00421,0.0
71.5,-162.0,-0.02232,-0.00426,0.0
71.75,-162.0,-0.0223,-0.00428,0.0
72.0,-162.0,-0.02241,-0.00424,0.0
72.25,-162.0,-0.02273,-0.00411,0.0
72.5,-162.0,-0.02317,-0.00391,0.0
72.75,-162.0,-0.02371,-0.00368,0.0
73.0,-162.0,-0.02431,-0.00342,0.0
56.0,-161.75,-0.01545,-0.01089,0.0
56.25,-161.75,-0.01606,-0.0106,0.0
56.5,-161.75,-0.01666,-0.01029,0.0
56.75,-161.75,-0.01724,-0.00996,0.0
57.0,-161.75,-0.0178,-0.00961,0.0
57.25,-161.75,-0.01833,-0.00925,0.0
57.5,-161.75,-0.01887,-0.00887,0.0
57.75,-161.75,-0.01941,-0.00846,0.0
58.0,-161.75,-0.01995,-0.00804,0.0
58.25,-161.75,-0.0205,-0.00762,0.0
58.5,-161.75,-0.02105,-0.0072,0.0
58.75,-161.75,-0.02162,-0.00679,0.0
59.0,-161.75,-0.02212,-0.00637,0.0
59.25,-161.75,-0.02241,-0.00587,0.0
59.5,-161.75,-0.02262,-0.00535,0.0
59.75,-161.75,-0.02284,-0.00486,0.0
60.0,-161.75,-0.02304,-0.00437,0.0
60.25,-161.75,-0.02323,-0.00387,0.0
60.5,-161.75,-0.0234,-0.00339,0.0
60.75,-161.75,-0.02355,-0.00283,0.0
61.0,-161.75,-0.02368,-0.00245,0.0
61.25,-161.75,-0.02377,-0.00255,0.0
61.5,-161.75,-0.02383,-0.00281,0.0
61.75,-161.75,-0.02389,-0.00301,0.0
62.0,-161.75,-0.02393,-0.0032,0.0
62.25,-161.75,-0.02397,-0.00338,0.0
62.5,-161.75,-0.024,-0.00354,0.0
62.75,-161.75,-0.02403,-0.00371,0.0
63.0,-161.75,-0.02405,-0.00388,0.0
63.25,-161.75,-0.02406,-0.00405,0.0
63.5,-161.75,-0.02406,-0.00422,0.0
63.75,-161.75,-0.02404,-0.00441,0.0
64.0,-161.75,-0.02391,-0.00454,0.0
64.25,-161.75,-0.02349,-0.00448,0.0
64.5,-161.75,-0.02295,-0.00437,0.0
64.75,-161.75,-0.02231,-0.00429,0.0
65.0,-161.75,-0.02191,-0.00418,0.0
65.25,-161.75,-0.02225,-0.00396,0.0
65.5,-161.75,-0.02285,-0.00373,0.0
65.75,-161.75,-0.02337,-0.00351,0.0
66.0,-161.75,-0.02384,-0.00337,0.0
66.25,-161.75,-0.02416,-0.00342,0.0
66.5,-161.75,-0.02441,-0.00355,0.0
66.75,-161.75,-0.02465,-0.00367,0.0
67.0,-161.75,-0.0248,-0.00377,0.0
67.25,-161.75,-0.02477,-0.0038,0.0
67.5,-161.75,-0.02466,-0.00381,0.0
67.75,-161.75,-0.02454,-0.0038,0.0
68.0,-161.75,-0.02439,-0.0038,0.0
68.25,-161.75,-0.02425,-0.0038,0.0
68.5,-161.75,-0.02411,-0.0038,0.0
68.75,-161.75,-0.02397,-0.00381,0.0
69.0,-161.75,-0.02382,-0.00383,0.0
69.25,-161.75,-0.02368,-0.00385,0.0
69.5,-161.75,-0.02353,-0.00388,0.0
69.75,-161.75,-0.02337,-0.00392,0.0
70.0,-161.75,-0.0232,-0.00397,0.0
70.25,-161.75,-0.02303,-0.00402,0.0
70.5,-161.75,-0.02285,-0.00408,0.0
70.75,-161.75,-0.02267,-0.00415,0.0
71.0,-161.75,-0.0225,-0.00422,0.0
71.25,-161.75,-0.02234,-0.0043,0.0
71.5,-161.75,-0.02224,-0.00436,0.0
71.75,-161.75,-0.0222,-0.0044,0.0
72.0,-161.75,-0.0223,-0.00437,0.0
72.25,-161.75,-0.02262,-0.00423,0.0
72.5,-161.75,-0.02309,-0.00403,0.0
72.75,-161.75,-0.02363,-0.00379,0.0
73.0,-161.75,-0.02423,-0.00353,0.0
56.0,-161.5,-0.01538,-0.01107,0.0
56.25,-161.5,-0.01599,-0.01078,0.0
56.5,-161.5,-0.01658,-0.01047,0.0
56.75,-161.5,-0.01716,-0.01014,0.0
57.0,-161.5,-0.01772,-0.00978,0.0
57.25,-161.5,-0.01826,-0.00942,0.0
57.5,-161.5,-0.01879,-0.00902,0.0
57.75,-161.5,-0.01934,-0.00861,0.0
58.0,-161.5,-0.01989,-0.00817,0.0
58.25,-161.5,-0.02045,-0.00773,0.0
58.5,-161.5,-0.02101,-0.00729,0.0
58.75,-161.5,-0.02157,-0.00686,0.0
59.0,-161.5,-0.02206,-0.00642,0.0
59.25,-161.5,-0.02238,-0.00592,0.0
59.5,-161.5,-0.02263,-0.00541,0.0
59.75,-161.5,-0.02288,-0.00492,0.0
60.0,-161.5,-0.0231,-0.00444,0.0
60.25,-161.5,-0.0233,-0.00396,0.0
60.5,-161.5,-0.02349,-0.00349,0.0
60.75,-161.5,-0.02365,-0.003,0.0
61.0,-161.5,-0.02378,-0.00266,0.0
61.25,-161.5,-0.02386,-0.00273,0.0
61.5,-161.5,-0.02392,-0.00294,0.0
61.75,-161.5,-0.02397,-0.00312,0.0
62.0,-161.5,-0.02401,-0.00331,0.0
62.25,-161.5,-0.02404,-0.00349,0.0
62.5,-161.5,-0.02406,-0.00366,0.0
62.75,-161.5,-0.02408,-0.00384,0.0
63.0,-161.5,-0.02409,-0.00402,0.0
63.25,-161.5,-0.02411,-0.00421,0.0
63.5,-161.5,-0.02412,-0.0044,0.0
63.75,-161.5,-0.02415,-0.00463,0.0
64.0,-161.5,-0.02405,-0.00479,0.0
64.25,-161.5,-0.02357,-0.0047,0.0
64.5,-161.5,-0.02298,-0.00452,0.0
64.75,-161.5,-0.02237,-0.0044,0.0
65.0,-161.5,-0.02199,-0.00425,0.0
65.25,-161.5,-0.02229,-0.00402,0.0
65.5,-161.5,-0.02283,-0.00377,0.0
65.75,-161.5,-0.02335,-0.0035,0.0
66.0,-161.5,-0.02383,-0.00332,0.0
66.25,-161.5,-0.02412,-0.0034,0.0
66.5,-161.5,-0.02432,-0.00356,0.0
66.75,-161.5,-0.02451,-0.00369,0.0
67.0,-161.5,-0.02463,-0.00379,0.0
67.25,-161.5,-0.02462,-0.00384,0.0
67.5,-161.5,-0.02454,-0.00385,0.0
67.75,-161.5,-0.02443,-0.00386,0.0
68.0,-161.5,-0.0243,-0.00386,0.0
68.25,-161.5,-0.02417,-0.00387,0.0
68.5,-161.5,-0.02403,-0.00388,0.0
68.75,-161.5,-0.0239,-0.00389,0.0
69.0,-161.5,-0.02376,-0.00391,0.0
69.25,-161.5,-0.02361,-0.00393,0.0
69.5,-161.5,-0.02346,-0.00396,0.0
69.75,-161.5,-0.02331,-0.004,0.0
70.0,-161.5,-0.02314,-0.00405,0.0
70.25,-161.5,-0.02297,-0.0041,0.0
70.5,-161.5,-0.02279,-0.00416,0.0
70.75,-161.5,-0.02261,-0.00424,0.0
71.0,-161.5,-0.02243,-0.00431,0.0
71.25,-161.5,-0.02225,-0.0044,0.0
71.5,-161.5,-0.02213,-0.00447,0.0
71.75,-161.5,-0.02207,-0.00453,0.0
72.0,-161.5,-0.02215,-0.00451,0.0
72.25,-161.5,-0.02249,-0.00437,0.0
72.5,-161.5,-0.02298,-0.00415,0.0
72.75,-161.5,-0.02354,-0.0039,0.0
73.0,-161.5,-0.02415,-0.00363,0.0
56.0,-161.25,-0.01531,-0.01125,0.0
56.25,-161.25,-0.01591,-0.01096,0.0
56.5,-161.25,-0.01651,-0.01065,0.0
56.75,-161.25,-0.01709,-0.01032,0.0
57.0,-161.25,-0.01766,-0.00996,0.0
57.25,-161.25,-0.01819,-0.00959,0.0
57.5,-161.25,-0.01872,-0.00919,0.0
57.75,-161.25,-0.01927,-0.00875,0.0
58.0,-161.25,-0.01983,-0.0083,0.0
58.25,-161.25,-0.0204,-0.00784,0.0
58.5,-161.25,-0.02096,-0.00738,0.0
58.75,-161.25,-0.02151,-0.00692,0.0
59.0,-161.25,-0.022,-0.00646,0.0
59.25,-161.25,-0.02235,-0.00596,0.0
59.5,-161.25,-0.02264,-0.00546,0.0
59.75,-161.25,-0.02292,-0.00497,0.0
60.0,-161.25,-0.02316,-0.0045,0.0
60.25,-161.25,-0.02338,-0.00404,0.0
60.5,-161.25,-0.02357,-0.00361,0.0
60.75,-161.25,-0.02374,-0.00319,0.0
61.0,-161.25,-0.02388,-0.00289,0.0
61.25,-161.25,-0.02396,-0.00292,0.0
61.5,-161.25,-0.02402,-0.00309,0.0
61.75,-161.25,-0.02406,-0.00324,0.0
62.0,-161.25,-0.02408,-0.00342,0.0
62.25,-161.25,-0.0241,-0.0036,0.0
62.5,-161.25,-0.02412,-0.00378,0.0
62.75,-161.25,-0.02413,-0.00396,0.0
63.0,-161.25,-0.02414,-0.00415,0.0
63.25,-161.25,-0.02416,-0.00435,0.0
63.5,-161.25,-0.02417,-0.00457,0.0
63.75,-161.25,-0.02424,-0.00484,0.0
64.0,-161.25,-0.02416,-0.00502,0.0
64.25,-161.25,-0.02365,-0.00489,0.0
64.5,-161.25,-0.02302,-0.00467,0.0
64.75,-161.25,-0.02245,-0.00451,0.0
65.0,-161.25,-0.02211,-0.00433,0.0
65.25,-161.25,-0.02234,-0.00408,0.0
65.5,-161.25,-0.02282,-0.00381,0.0
65.75,-161.25,-0.02333,-0.0035,0.0
66.0,-161.25,-0.02381,-0.00329,0.0
66.25,-161.25,-0.02406,-0.00338,0.0
66.5,-161.25,-0.02422,-0.00358,0.0
66.75,-161.25,-0.02438,-0.00371,0.0
67.0,-161.25,-0.02448,-0.00382,0.0
67.25,-161.25,-0.02448,-0.00387,0.0
67.5,-161.25,-0.02441,-0.0039,0.0
67.75,-161.25,-0.02432,-0.00392,0.0
68.0,-161.25,-0.02421,-0.00393,0.0
68.25,-161.25,-0.02409,-0.00394,0.0
68.5,-161.25,-0.02396,-0.00395,0.0
68.75,-161.25,-0.02383,-0.00397,0.0
69.0,-161.25,-0.02369,-0.00399,0.0
69.25,-161.25,-0.02355,-0.00401,0.0
69.5,-161.25,-0.0234,-0.00404,0.0
69.75,-161.25,-0.02324,-0.00408,0.0
70.0,-161.25,-0.02308,-0.00413,0.0
70.25,-161.25,-0.02291,-0.00418,0.0
70.5,-161.25,-0.02273,-0.00424,0.0
70.75,-161.25,-0.02254,-0.00432,0.0
71.0,-161.25,-0.02235,-0.0044,0.0
71.25,-161.25,-0.02216,-0.0045,0.0
71.5,-161.25,-0.02201,-0.00459,0.0
71.75,-161.25,-0.02191,-0.00467,0.0
72.0,-161.25,-0.02197,-0.00467,0.0
72.25,-161.25,-0.02234,-0.00451,0.0
72.5,-161.25,-0.02286,-0.00427,0.0
72.75,-161.25,-0.02344,-0.00401,0.0
73.0,-161.25,-0.02406,-0.00374,0.0
56.0,-161.0,-0.01523,-0.01144,0.0
56.25,-161.0,-0.01583,-0.01116,0.0
56.5,-161.0,-0.01643,-0.01084,0.0
56.75,-161.0,-0.01702,-0.0105,0.0
57.0,-161.0,-0.01759,-0.01014,0.0
57.25,-161.0,-0.01811,-0.00976,0.0
57.5,-161.0,-0.01864,-0.00936,0.0
57.75,-161.0,-0.0192,-0.00891,0.0
58.0,-161.0,-0.01977,-0.00844,0.0
58.25,-161.0,-0.02035,-0.00795,0.0
58.5,-161.0,-0.02092,-0.00746,0.0
58.75,-161.0,-0.02146,-0.00698,0.0
59.0,-161.0,-0.02195,-0.0065,0.0
59.25,-161.0,-0.02234,-0.006,0.0
59.5,-161.0,-0.02267,-0.0055,0.0
59.75,-161.0,-0.02296,-0.00502,0.0
60.0,-161.0,-0.02322,-0.00456,0.0
60.25,-161.0,-0.02346,-0.00412,0.0
60.5,-161.0,-0.02366,-0.00372,0.0
60.75,-161.0,-0.02385,-0.00334,0.0
61.0,-161.0,-0.02399,-0.00309,0.0
61.25,-161.0,-0.02407,-0.00309,0.0
61.5,-161.0,-0.02411,-0.00322,0.0
61.75,-161.0,-0.02414,-0.00336,0.0
62.0,-161.0,-0.02416,-0.00354,0.0
62.25,-161.0,-0.02417,-0.00371,0.0
62.5,-161.0,-0.02418,-0.0039,0.0
62.75,-161.0,-0.02418,-0.00408,0.0
63.0,-161.0,-0.02418,-0.00428,0.0
63.25,-161.0,-0.02419,-0.00449,0.0
63.5,-161.0,-0.0242,-0.00471,0.0
63.75,-161.0,-0.02427,-0.005,0.0
64.0,-161.0,-0.0242,-0.00518,0.0
64.25,-161.0,-0.02366,-0.00504,0.0
64.5,-161.0,-0.02301,-0.00479,0.0
64.75,-161.0,-0.02246,-0.0046,0.0
65.0,-161.0,-0.02214,-0.0044,0.0
65.25,-161.0,-0.02235,-0.00415,0.0
65.5,-161.0,-0.02278,-0.00388,0.0
65.75,-161.0,-0.02328,-0.00355,0.0
66.0,-161.0,-0.02376,-0.00332,0.0
66.25,-161.0,-0.02398,-0.00342,0.0
66.5,-161.0,-0.02411,-0.00362,0.0
66.75,-161.0,-0.02425,-0.00375,0.0
67.0,-161.0,-0.02434,-0.00386,0.0
67.25,-161.0,-0.02434,-0.00392,0.0
67.5,-161.0,-0.02429,-0.00395,0.0
67.75,-161.0,-0.02422,-0.00398,0.0
68.0,-161.0,-0.02412,-0.00399,0.0
68.25,-161.0,-0.02401,-0.00401,0.0
68.5,-161.0,-0.02389,-0.00402,0.0
68.75,-161.0,-0.02376,-0.00404,0.0
69.0,-161.0,-0.02363,-0.00406,0.0
69.25,-161.0,-0.02349,-0.00409,0.0
69.5,-161.0,-0.02334,-0.00412,0.0
69.75,-161.0,-0.02319,-0.00416,0.0
70.0,-161.0,-0.02302,-0.0042,0.0
70.25,-161.0,-0.02285,-0.00425,0.0
70.5,-161.0,-0.02267,-0.00432,0.0
70.75,-161.0,-0.02247,-0.00439,0.0
71.0,-161.0,-0.02228,-0.00448,0.0
71.25,-161.0,-0.02207,-0.00459,0.0
71.5,-161.0,-0.0219,-0.0047,0.0
71.75,-161.0,-0.02175,-0.00481,0.0
72.0,-161.0,-0.02177,-0.00484,0.0
72.25,-161.0,-0.02217,-0.00466,0.0
72.5,-161.0,-0.02274,-0.00439,0.0
72.75,-161.0,-0.02335,-0.00412,0.0
73.0,-161.0,-0.02398,-0.00384,0.0
56.0,-160.75,-0.01516,-0.01164,0.0
56.25,-160.75,-0.01576,-0.01135,0.0
56.5,-160.75,-0.01636,-0.01104,0.0
56.75,-160.75,-0.01695,-0.0107,0.0
57.0,-160.75,-0.01753,-0.01033,0.0
57.25,-160.75,-0.01804,-0.00995,0.0
57.5,-160.75,-0.01855,-0.00954,0.0
57.75,-160.75,-0.01912,-0.00907,0.0
58.0,-160.75,-0.01971,-0.00857,0.0
58.25,-160.75,-0.02031,-0.00806,0.0
58.5,-160.75,-0.02089,-0.00755,0.0
58.75,-160.75,-0.02143,-0.00705,0.0
59.0,-160.75,-0.02193,-0.00655,0.0
59.25,-160.75,-0.02234,-0.00604,0.0
59.5,-160.75,-0.0227,-0.00555,0.0
59.75,-160.75,-0.02302,-0.00507,0.0
60.0,-160.75,-0.0233,-0.00462,0.0
60.25,-160.75,-0.02354,-0.00419,0.0
60.5,-160.75,-0.02376,-0.00381,0.0
60.75,-160.75,-0.02396,-0.00346,0.0
61.0,-160.75,-0.02411,-0.00323,0.0
61.25,-160.75,-0.02418,-0.00323,0.0
61.5,-160.75,-0.02421,-0.00334,0.0
61.75,-160.75,-0.02423,-0.00347,0.0
62.0,-160.75,-0.02424,-0.00365,0.0
62.25,-160.75,-0.02424,-0.00382,0.0
62.5,-160.75,-0.02423,-0.00401,0.0
62.75,-160.75,-0.02422,-0.0042,0.0
63.0,-160.75,-0.02421,-0.00439,0.0
63.25,-160.75,-0.0242,-0.0046,0.0
63.5,-160.75,-0.02418,-0.00481,0.0
63.75,-160.75,-0.02422,-0.00508,0.0
64.0,-160.75,-0.02412,-0.00526,0.0
64.25,-160.75,-0.02358,-0.00512,0.0
64.5,-160.75,-0.02294,-0.00488,0.0
64.75,-160.75,-0.02239,-0.00469,0.0
65.0,-160.75,-0.02206,-0.00449,0.0
65.25,-160.75,-0.02226,-0.00424,0.0
65.5,-160.75,-0.02269,-0.00398,0.0
65.75,-160.75,-0.02318,-0.00366,0.0
66.0,-160.75,-0.02364,-0.00343,0.0
66.25,-160.75,-0.02386,-0.00352,0.0
66.5,-160.75,-0.02399,-0.0037,0.0
66.75,-160.75,-0.02412,-0.00381,0.0
67.0,-160.75,-0.0242,-0.00391,0.0
67.25,-160.75,-0.02422,-0.00397,0.0
67.5,-160.75,-0.02418,-0.00401,0.0
67.75,-160.75,-0.02412,-0.00404,0.0
68.0,-160.75,-0.02403,-0.00406,0.0
68.25,-160.75,-0.02393,-0.00408,0.0
68.5,-160.75,-0.02381,-0.0041,0.0
68.75,-160.75,-0.02369,-0.00412,0.0
69.0,-160.75,-0.02356,-0.00414,0.0
69.25,-160.75,-0.02343,-0.00417,0.0
69.5,-160.75,-0.02328,-0.0042,0.0
69.75,-160.75,-0.02313,-0.00423,0.0
70.0,-160.75,-0.02297,-0.00427,0.0
70.25,-160.75,-0.02279,-0.00432,0.0
70.5,-160.75,-0.02261,-0.00439,0.0
70.75,-160.75,-0.02241,-0.00447,0.0
71.0,-160.75,-0.0222,-0.00456,0.0
71.25,-160.75,-0.02197,-0.00468,0.0
71.5,-160.75,-0.02176,-0.00481,0.0
71.75,-160.75,-0.02153,-0.00498,0.0
72.0,-160.75,-0.02149,-0.00504,0.0
72.25,-160.75,-0.02195,-0.00483,0.0
72.5,-160.75,-0.0226,-0.00452,0.0
72.75,-160.75,-0.02325,-0.00423,0.0
73.0,-160.75,-0.0239,-0.00394,0.0
56.0,-160.5,-0.0151,-0.01184,0.0
56.25,-160.5,-0.01569,-0.01156,0.0
56.5,-160.5,-0.01629,-0.01124,0.0
56.75,-160.5,-0.01689,-0.0109,0.0
57.0,-160.5,-0.01747,-0.01052,0.0
57.25,-160.5,-0.01796,-0.01014,0.0
57.5,-160.5,-0.01846,-0.00972,0.0
57.75,-160.5,-0.01904,-0.00923,0.0
58.0,-160.5,-0.01964,-0.00871,0.0
58.25,-160.5,-0.02026,-0.00817,0.0
58.5,-160.5,-0.02086,-0.00763,0.0
58.75,-160.5,-0.02141,-0.00711,0.0
59.0,-160.5,-0.02191,-0.00659,0.0
59.25,-160.5,-0.02235,-0.00608,0.0
59.5,-160.5,-0.02274,-0.00559,0.0
59.75,-160.5,-0.02308,-0.00511,0.0
60.0,-160.5,-0.02337,-0.00467,0.0
60.25,-160.5,-0.02364,-0.00426,0.0
60.5,-160.5,-0.02387,-0.00389,0.0
60.75,-160.5,-0.02408,-0.00357,0.0
61.0,-160.5,-0.02425,-0.00335,0.0
61.25,-160.5,-0.0243,-0.00335,0.0
61.5,-160.5,-0.02431,-0.00345,0.0
61.75,-160.5,-0.02432,-0.00359,0.0
62.0,-160.5,-0.02432,-0.00376,0.0
62.25,-160.5,-0.02431,-0.00393,0.0
62.5,-160.5,-0.02429,-0.00412,0.0
62.75,-160.5,-0.02426,-0.00431,0.0
63.0,-160.5,-0.02423,-0.0045,0.0
63.25,-160.5,-0.02419,-0.0047,0.0
63.5,-160.5,-0.02414,-0.0049,0.0
63.75,-160.5,-0.02412,-0.00512,0.0
64.0,-160.5,-0.02396,-0.00526,0.0
64.25,-160.5,-0.02345,-0.00515,0.0
64.5,-160.5,-0.02284,-0.00495,0.0
64.75,-160.5,-0.02226,-0.00478,0.0
65.0,-160.5,-0.02191,-0.00458,0.0
65.25,-160.5,-0.02213,-0.00435,0.0
65.5,-160.5,-0.02258,-0.0041,0.0
65.75,-160.5,-0.02305,-0.00381,0.0
66.0,-160.5,-0.02348,-0.00361,0.0
66.25,-160.5,-0.02371,-0.00366,0.0
66.5,-160.5,-0.02386,-0.0038,0.0
66.75,-160.5,-0.02399,-0.00389,0.0
67.0,-160.5,-0.02408,-0.00397,0.0
67.25,-160.5,-0.0241,-0.00403,0.0
67.5,-160.5,-0.02408,-0.00407,0.0
67.75,-160.5,-0.02403,-0.0041,0.0
68.0,-160.5,-0.02395,-0.00412,0.0
68.25,-160.5,-0.02385,-0.00415,0.0
68.5,-160.5,-0.02374,-0.00417,0.0
68.75,-160.5,-0.02363,-0.00419,0.0
69.0,-160.5,-0.0235,-0.00421,0.0
69.25,-160.5,-0.02337,-0.00424,0.0
69.5,-160.5,-0.02323,-0.00427,0.0
69.75,-160.5,-0.02307,-0.0043,0.0
70.0,-160.5,-0.02291,-0.00434,0.0
70.25,-160.5,-0.02274,-0.00439,0.0
70.5,-160.5,-0.02256,-0.00445,0.0
70.75,-160.5,-0.02235,-0.00453,0.0
71.0,-160.5,-0.02213,-0.00464,0.0
