nodeLatitude,nodeLongitude,geoidHeight
17.9166667,-68.5166667,-40.8661
17.9166667,-68.5,-41.0032
17.9166667,-68.4833333,-41.1494
17.9166667,-68.4666667,-41.3036
17.9166667,-68.45,-41.4637
17.9166667,-68.4333333,-41.6283
17.9166667,-68.4166667,-41.7962
17.9166667,-68.4,-41.9651
17.9166667,-68.3833333,-42.1336
17.9166667,-68.3666667,-42.2983
17.9166667,-68.35,-42.4585
17.9166667,-68.3333333,-42.61
17.9166667,-68.3166667,-42.75
17.9166667,-68.3,-42.8778
17.9166667,-68.2833333,-42.9909
17.9166667,-68.2666667,-43.0895
17.9166667,-68.25,-43.1731
17.9166667,-68.2333333,-43.2425
17.9166667,-68.2166667,-43.2978
17.9166667,-68.2,-43.3395
17.9166667,-68.1833333,-43.3687
17.9166667,-68.1666667,-43.3854
17.9166667,-68.15,-43.3904
17.9166667,-68.1333333,-43.3851
17.9166667,-68.1166667,-43.3704
17.9166667,-68.1,-43.3454
17.9166667,-68.0833333,-43.3119
17.9166667,-68.0666667,-43.2705
17.9166667,-68.05,-43.2212
17.9166667,-68.0333333,-43.165
17.9166667,-68.0166667,-43.1041
17.9166667,-68,-43.0404
17.9166667,-67.9833333,-42.9759
17.9166667,-67.9666667,-42.9119
17.9166667,-67.95,-42.8497
17.9166667,-67.9333333,-42.7905
17.9166667,-67.9166667,-42.7335
17.9166667,-67.9,-42.6784
17.9166667,-67.8833333,-42.625
17.9166667,-67.8666667,-42.5732
17.9166667,-67.85,-42.5229
17.9166667,-67.8333333,-42.4734
17.9166667,-67.8166667,-42.4277
17.9166667,-67.8,-42.3858
17.9166667,-67.7833333,-42.3484
17.9166667,-67.7666667,-42.3162
17.9166667,-67.75,-42.2903
17.9166667,-67.7333333,-42.2703
17.9166667,-67.7166667,-42.2559
17.9166667,-67.7,-42.2464
17.9166667,-67.6833333,-42.2395
17.9166667,-67.6666667,-42.2325
17.9166667,-67.65,-42.2228
17.9166667,-67.6333333,-42.2077
17.9166667,-67.6166667,-42.1871
17.9166667,-67.6,-42.1607
17.9166667,-67.5833333,-42.1291
17.9166667,-67.5666667,-42.0935
17.9166667,-67.55,-42.0561
17.9166667,-67.5333333,-42.0163
17.9166667,-67.5166667,-41.9769
17.9166667,-67.5,-41.9354
17.9166667,-67.4833333,-41.89
17.9166667,-67.4666667,-41.8379
17.9166667,-67.45,-41.7765
17.9166667,-67.4333333,-41.7029
17.9166667,-67.4166667,-41.6168
17.9166667,-67.4,-41.5171
17.9166667,-67.3833333,-41.4067
17.9166667,-67.3666667,-41.2884
17.9166667,-67.35,-41.1674
17.9166667,-67.3333333,-41.0477
17.9166667,-67.3166667,-40.9338
17.9166667,-67.3,-40.8291
17.9166667,-67.2833333,-40.7368
17.9166667,-67.2666667,-40.6571
17.9166667,-67.25,-40.5897
17.9166667,-67.2333333,-40.5326
17.9166667,-67.2166667,-40.4823
17.9166667,-67.2,-40.4394
17.9166667,-67.1833333,-40.402
17.9166667,-67.1666667,-40.3694
17.9166667,-67.15,-40.3402
17.9166667,-67.1333333,-40.3155
17.9166667,-67.1166667,-40.2941
17.9166667,-67.1,-40.2797
17.9166667,-67.0833333,-40.2708
17.9166667,-67.0666667,-40.2668
17.9166667,-67.05,-40.267
17.9166667,-67.0333333,-40.2698
17.9166667,-67.0166667,-40.275
17.9166667,-67,-40.281
17.9166667,-66.9833333,-40.2872
17.9166667,-66.9666667,-40.2936
17.9166667,-66.95,-40.3043
17.9166667,-66.9333333,-40.3156
17.9166667,-66.9166667,-40.3295
17.9166667,-66.9,-40.3464
17.9166667,-66.8833333,-40.3655
17.9166667,-66.8666667,-40.3866
17.9166667,-66.85,-40.4105
17.9166667,-66.8333333,-40.4341
17.9166667,-66.8166667,-40.4549
17.9166667,-66.8,-40.4703
17.9166667,-66.7833333,-40.4776
17.9166667,-66.7666667,-40.4772
17.9166667,-66.75,-40.4683
17.9166667,-66.7333333,-40.452
17.9166667,-66.7166667,-40.4303
17.9166667,-66.7,-40.4078
17.9166667,-66.6833333,-40.3811
17.9166667,-66.6666667,-40.3542
17.9166667,-66.65,-40.3284
17.9166667,-66.6333333,-40.3041
17.9166667,-66.6166667,-40.2805
17.9166667,-66.6,-40.2569
17.9166667,-66.5833333,-40.232
17.9166667,-66.5666667,-40.2044
17.9166667,-66.55,-40.1732
17.9166667,-66.5333333,-40.1347
17.9166667,-66.5166667,-40.0964
17.9166667,-66.5,-40.0555
17.9166667,-66.4833333,-40.0123
17.9166667,-66.4666667,-39.9667
17.9166667,-66.45,-39.9213
17.9166667,-66.4333333,-39.8736
17.9166667,-66.4166667,-39.8262
17.9166667,-66.4,-39.7815
17.9166667,-66.3833333,-39.7397
17.9166667,-66.3666667,-39.6959
17.9166667,-66.35,-39.6576
17.9166667,-66.3333333,-39.6225
17.9166667,-66.3166667,-39.5892
17.9166667,-66.3,-39.5593
17.9166667,-66.2833333,-39.533
17.9166667,-66.2666667,-39.5064
17.9166667,-66.25,-39.4821
17.9166667,-66.2333333,-39.4621
17.9166667,-66.2166667,-39.4489
17.9166667,-66.2,-39.4477
17.9166667,-66.1833333,-39.453
17.9166667,-66.1666667,-39.4695
17.9166667,-66.15,-39.497
17.9166667,-66.1333333,-39.538
17.9166667,-66.1166667,-39.5883
17.9166667,-66.1,-39.6507
17.9166667,-66.0833333,-39.7206
17.9166667,-66.0666667,-39.7954
17.9166667,-66.05,-39.8735
17.9166667,-66.0333333,-39.9539
17.9166667,-66.0166667,-40.0377
17.9166667,-66,-40.1253
17.9166667,-65.9833333,-40.2183
17.9166667,-65.9666667,-40.3184
17.9166667,-65.95,-40.4275
17.9166667,-65.9333333,-40.5458
17.9166667,-65.9166667,-40.6741
17.9166667,-65.9,-40.8104
17.9166667,-65.8833333,-40.9525
17.9166667,-65.8666667,-41.0973
17.9166667,-65.85,-41.2389
17.9166667,-65.8333333,-41.3746
17.9166667,-65.8166667,-41.5016
17.9166667,-65.8,-41.6175
17.9166667,-65.7833333,-41.7203
17.9166667,-65.7666667,-41.813
17.9166667,-65.75,-41.8944
17.9166667,-65.7333333,-41.9652
17.9166667,-65.7166667,-42.0271
17.9166667,-65.7,-42.0853
17.9166667,-65.6833333,-42.143
17.9166667,-65.6666667,-42.2048
17.9166667,-65.65,-42.2747
17.9166667,-65.6333333,-42.3552
17.9166667,-65.6166667,-42.4478
17.9166667,-65.6,-42.551
17.9166667,-65.5833333,-42.6629
17.9166667,-65.5666667,-42.7807
17.9166667,-65.55,-42.9026
17.9166667,-65.5333333,-43.0258
17.9166667,-65.5166667,-43.1481
17.9166667,-65.5,-43.2681
17.9166667,-65.4833333,-43.3852
17.9166667,-65.4666667,-43.4985
17.9166667,-65.45,-43.6068
17.9166667,-65.4333333,-43.7094
17.9166667,-65.4166667,-43.8059
17.9166667,-65.4,-43.8969
17.9166667,-65.3833333,-43.983
17.9166667,-65.3666667,-44.064
17.9166667,-65.35,-44.1406
17.9166667,-65.3333333,-44.2132
17.9166667,-65.3166667,-44.2836
17.9166667,-65.3,-44.3537
17.9166667,-65.2833333,-44.4239
17.9166667,-65.2666667,-44.4944
17.9166667,-65.25,-44.5645
17.9166667,-65.2333333,-44.6329
17.9166667,-65.2166667,-44.698
17.9166667,-65.2,-44.7611
17.9166667,-65.1833333,-44.8199
17.9166667,-65.1666667,-44.8733
17.9166667,-65.15,-44.9219
17.9166667,-65.1333333,-44.9659
17.9166667,-65.1166667,-45.005
17.9166667,-65.1,-45.0394
17.9166667,-65.0833333,-45.0691
17.9166667,-65.0666667,-45.0942
17.9166667,-65.05,-45.1143
17.9166667,-65.0333333,-45.1279
17.9166667,-65.0166667,-45.1333
17.9166667,-65,-45.13
17.9166667,-64.9833333,-45.1184
17.9166667,-64.9666667,-45.099
17.9166667,-64.95,-45.0712
17.9166667,-64.9333333,-45.0363
17.9166667,-64.9166667,-44.9936
17.9166667,-64.9,-44.9433
17.9166667,-64.8833333,-44.8851
17.9166667,-64.8666667,-44.8195
17.9166667,-64.85,-44.7458
17.9166667,-64.8333333,-44.6647
17.9166667,-64.8166667,-44.5781
17.9166667,-64.8,-44.488
17.9166667,-64.7833333,-44.3953
17.9166667,-64.7666667,-44.3008
17.9166667,-64.75,-44.2047
17.9166667,-64.7333333,-44.1073
17.9166667,-64.7166667,-44.008
17.9166667,-64.7,-43.906
17.9166667,-64.6833333,-43.8006
17.9166667,-64.6666667,-43.6893
17.9166667,-64.65,-43.5734
17.9166667,-64.6333333,-43.4534
17.9166667,-64.6166667,-43.3291
17.9166667,-64.6,-43.2075
17.9166667,-64.5833333,-43.0905
17.9166667,-64.5666667,-42.9859
17.9166667,-64.55,-42.8968
17.9166667,-64.5333333,-42.8233
17.9166667,-64.5166667,-42.766
17.9166667,-64.5,-42.7255
17.9166667,-64.4833333,-42.6998
17.9166667,-64.4666667,-42.6885
17.9166667,-64.45,-42.6904
17.9166667,-64.4333333,-42.7046
17.9166667,-64.4166667,-42.7321
17.9166667,-64.4,-42.7723
17.9166667,-64.3833333,-42.8236
17.9166667,-64.3666667,-42.8846
17.9166667,-64.35,-42.9524
17.9166667,-64.3333333,-43.0232
17.9166667,-64.3166667,-43.0928
17.9166667,-64.3,-43.1573
17.9166667,-64.2833333,-43.2138
17.9166667,-64.2666667,-43.2604
17.9166667,-64.25,-43.2962
17.9166667,-64.2333333,-43.3216
17.9166667,-64.2166667,-43.3382
17.9166667,-64.2,-43.3459
17.9166667,-64.1833333,-43.3458
17.9166667,-64.1666667,-43.3376
17.9166667,-64.15,-43.3204
17.9166667,-64.1333333,-43.2933
17.9166667,-64.1166667,-43.2549
17.9166667,-64.1,-43.2052
17.9166667,-64.0833333,-43.1447
17.9166667,-64.0666667,-43.0764
17.9166667,-64.05,-43.0044
17.9166667,-64.0333333,-42.9345
17.9166667,-64.0166667,-42.8718
17.9166667,-64,-42.8211
17.9333333,-69,-39.7055
17.9333333,-68.9833333,-39.7259
17.9333333,-68.9666667,-39.7446
17.9333333,-68.95,-39.7613
17.9333333,-68.9333333,-39.7763
17.9333333,-68.9166667,-39.7904
17.9333333,-68.9,-39.8028
17.9333333,-68.8833333,-39.814
17.9333333,-68.8666667,-39.8242
17.9333333,-68.85,-39.8336
17.9333333,-68.8333333,-39.8421
17.9333333,-68.8166667,-39.8501
17.9333333,-68.8,-39.8571
17.9333333,-68.7833333,-39.8622
17.9333333,-68.7666667,-39.8683
17.9333333,-68.75,-39.8744
17.9333333,-68.7333333,-39.8834
17.9333333,-68.7166667,-39.8964
17.9333333,-68.7,-39.9152
17.9333333,-68.6833333,-39.94
17.9333333,-68.6666667,-39.9723
17.9333333,-68.65,-40.0135
17.9333333,-68.6333333,-40.0641
17.9333333,-68.6166667,-40.1255
17.9333333,-68.6,-40.1974
17.9333333,-68.5833333,-40.2807
17.9333333,-68.5666667,-40.3752
17.9333333,-68.55,-40.4815
17.9333333,-68.5333333,-40.599
17.9333333,-68.5166667,-40.73
17.9333333,-68.5,-40.8727
17.9333333,-68.4833333,-41.0261
17.9333333,-68.4666667,-41.1881
17.9333333,-68.45,-41.3564
17.9333333,-68.4333333,-41.5302
17.9333333,-68.4166667,-41.7075
17.9333333,-68.4,-41.8859
17.9333333,-68.3833333,-42.0638
17.9333333,-68.3666667,-42.2387
17.9333333,-68.35,-42.4076
17.9333333,-68.3333333,-42.5672
17.9333333,-68.3166667,-42.7147
17.9333333,-68.3,-42.8485
17.9333333,-68.2833333,-42.9658
17.9333333,-68.2666667,-43.0683
17.9333333,-68.25,-43.1548
17.9333333,-68.2333333,-43.226
17.9333333,-68.2166667,-43.2825
17.9333333,-68.2,-43.3247
17.9333333,-68.1833333,-43.3536
17.9333333,-68.1666667,-43.3693
17.9333333,-68.15,-43.3726
17.9333333,-68.1333333,-43.365
17.9333333,-68.1166667,-43.347
17.9333333,-68.1,-43.3189
17.9333333,-68.0833333,-43.2808
17.9333333,-68.0666667,-43.2338
17.9333333,-68.05,-43.1782
17.9333333,-68.0333333,-43.1153
17.9333333,-68.0166667,-43.0465
17.9333333,-68,-42.9763
17.9333333,-67.9833333,-42.9053
17.9333333,-67.9666667,-42.8347
17.9333333,-67.95,-42.7669
17.9333333,-67.9333333,-42.702
17.9333333,-67.9166667,-42.6407
17.9333333,-67.9,-42.5821
17.9333333,-67.8833333,-42.5264
17.9333333,-67.8666667,-42.4744
17.9333333,-67.85,-42.4253
17.9333333,-67.8333333,-42.3803
17.9333333,-67.8166667,-42.3401
17.9333333,-67.8,-42.3057
17.9333333,-67.7833333,-42.2772
17.9333333,-67.7666667,-42.2552
17.9333333,-67.75,-42.2392
17.9333333,-67.7333333,-42.228
17.9333333,-67.7166667,-42.2216
17.9333333,-67.7,-42.2178
17.9333333,-67.6833333,-42.2146
17.9333333,-67.6666667,-42.2087
17.9333333,-67.65,-42.198
17.9333333,-67.6333333,-42.1813
17.9333333,-67.6166667,-42.1583
17.9333333,-67.6,-42.1298
17.9333333,-67.5833333,-42.0963
17.9333333,-67.5666667,-42.0594
17.9333333,-67.55,-42.0205
17.9333333,-67.5333333,-41.9794
17.9333333,-67.5166667,-41.9363
17.9333333,-67.5,-41.8903
17.9333333,-67.4833333,-41.8372
17.9333333,-67.4666667,-41.7768
17.9333333,-67.45,-41.7062
17.9333333,-67.4333333,-41.622
17.9333333,-67.4166667,-41.5258
17.9333333,-67.4,-41.4184
17.9333333,-67.3833333,-41.3014
17.9333333,-67.3666667,-41.1786
17.9333333,-67.35,-41.0554
17.9333333,-67.3333333,-40.9354
17.9333333,-67.3166667,-40.8226
17.9333333,-67.3,-40.7201
17.9333333,-67.2833333,-40.6311
17.9333333,-67.2666667,-40.5546
17.9333333,-67.25,-40.4892
17.9333333,-67.2333333,-40.4325
17.9333333,-67.2166667,-40.382
17.9333333,-67.2,-40.3375
17.9333333,-67.1833333,-40.2965
17.9333333,-67.1666667,-40.2597
17.9333333,-67.15,-40.2259
17.9333333,-67.1333333,-40.1962
17.9333333,-67.1166667,-40.1695
17.9333333,-67.1,-40.1522
17.9333333,-67.0833333,-40.1402
17.9333333,-67.0666667,-40.1331
17.9333333,-67.05,-40.1298
17.9333333,-67.0333333,-40.1292
17.9333333,-67.0166667,-40.1308
17.9333333,-67,-40.1334
17.9333333,-66.9833333,-40.1361
17.9333333,-66.9666667,-40.1382
17.9333333,-66.95,-40.1447
17.9333333,-66.9333333,-40.1523
17.9333333,-66.9166667,-40.1671
17.9333333,-66.9,-40.1826
17.9333333,-66.8833333,-40.2005
17.9333333,-66.8666667,-40.2192
17.9333333,-66.85,-40.2407
17.9333333,-66.8333333,-40.2639
17.9333333,-66.8166667,-40.2844
17.9333333,-66.8,-40.2994
17.9333333,-66.7833333,-40.306
17.9333333,-66.7666667,-40.3035
17.9333333,-66.75,-40.294
17.9333333,-66.7333333,-40.2779
17.9333333,-66.7166667,-40.2575
17.9333333,-66.7,-40.2375
17.9333333,-66.6833333,-40.215
17.9333333,-66.6666667,-40.1923
17.9333333,-66.65,-40.1713
17.9333333,-66.6333333,-40.1531
17.9333333,-66.6166667,-40.1344
17.9333333,-66.6,-40.1159
17.9333333,-66.5833333,-40.0955
17.9333333,-66.5666667,-40.0717
17.9333333,-66.55,-40.0438
17.9333333,-66.5333333,-40.0094
17.9333333,-66.5166667,-39.9732
17.9333333,-66.5,-39.9339
17.9333333,-66.4833333,-39.8921
17.9333333,-66.4666667,-39.8481
17.9333333,-66.45,-39.8041
17.9333333,-66.4333333,-39.7574
17.9333333,-66.4166667,-39.7117
17.9333333,-66.4,-39.667
17.9333333,-66.3833333,-39.6249
17.9333333,-66.3666667,-39.5795
17.9333333,-66.35,-39.5386
17.9333333,-66.3333333,-39.5006
17.9333333,-66.3166667,-39.4652
17.9333333,-66.3,-39.4338
17.9333333,-66.2833333,-39.4072
17.9333333,-66.2666667,-39.3792
17.9333333,-66.25,-39.3533
17.9333333,-66.2333333,-39.3327
17.9333333,-66.2166667,-39.3192
17.9333333,-66.2,-39.3173
17.9333333,-66.1833333,-39.3212
17.9333333,-66.1666667,-39.3351
17.9333333,-66.15,-39.3598
17.9333333,-66.1333333,-39.3957
17.9333333,-66.1166667,-39.4401
17.9333333,-66.1,-39.4972
17.9333333,-66.0833333,-39.562
17.9333333,-66.0666667,-39.6321
17.9333333,-66.05,-39.706
17.9333333,-66.0333333,-39.7837
17.9333333,-66.0166667,-39.8665
17.9333333,-66,-39.9536
17.9333333,-65.9833333,-40.0487
17.9333333,-65.9666667,-40.1523
17.9333333,-65.95,-40.2663
17.9333333,-65.9333333,-40.3904
17.9333333,-65.9166667,-40.5248
17.9333333,-65.9,-40.6674
17.9333333,-65.8833333,-40.8153
17.9333333,-65.8666667,-40.9661
17.9333333,-65.85,-41.1134
17.9333333,-65.8333333,-41.2545
17.9333333,-65.8166667,-41.3876
17.9333333,-65.8,-41.5111
17.9333333,-65.7833333,-41.6229
17.9333333,-65.7666667,-41.7261
17.9333333,-65.75,-41.8192
17.9333333,-65.7333333,-41.9033
17.9333333,-65.7166667,-41.979
17.9333333,-65.7,-42.0486
17.9333333,-65.6833333,-42.115
17.9333333,-65.6666667,-42.1816
17.9333333,-65.65,-42.2516
17.9333333,-65.6333333,-42.3275
17.9333333,-65.6166667,-42.4124
17.9333333,-65.6,-42.5049
17.9333333,-65.5833333,-42.6053
17.9333333,-65.5666667,-42.7126
17.9333333,-65.55,-42.8242
17.9333333,-65.5333333,-42.9391
17.9333333,-65.5166667,-43.054
17.9333333,-65.5,-43.1694
17.9333333,-65.4833333,-43.2829
17.9333333,-65.4666667,-43.394
17.9333333,-65.45,-43.5007
17.9333333,-65.4333333,-43.6034
17.9333333,-65.4166667,-43.702
17.9333333,-65.4,-43.7975
17.9333333,-65.3833333,-43.8894
17.9333333,-65.3666667,-43.978
17.9333333,-65.35,-44.0637
17.9333333,-65.3333333,-44.1468
17.9333333,-65.3166667,-44.2281
17.9333333,-65.3,-44.3083
17.9333333,-65.2833333,-44.3873
17.9333333,-65.2666667,-44.4651
17.9333333,-65.25,-44.5414
17.9333333,-65.2333333,-44.6155
17.9333333,-65.2166667,-44.6862
17.9333333,-65.2,-44.7525
17.9333333,-65.1833333,-44.8142
17.9333333,-65.1666667,-44.8712
17.9333333,-65.15,-44.9241
17.9333333,-65.1333333,-44.9728
17.9333333,-65.1166667,-45.0168
17.9333333,-65.1,-45.0573
17.9333333,-65.0833333,-45.093
17.9333333,-65.0666667,-45.1245
17.9333333,-65.05,-45.1514
17.9333333,-65.0333333,-45.1708
17.9333333,-65.0166667,-45.181
17.9333333,-65,-45.1835
17.9333333,-64.9833333,-45.1777
17.9333333,-64.9666667,-45.1634
17.9333333,-64.95,-45.1411
17.9333333,-64.9333333,-45.1117
17.9333333,-64.9166667,-45.0752
17.9333333,-64.9,-45.0313
17.9333333,-64.8833333,-44.9797
17.9333333,-64.8666667,-44.9206
17.9333333,-64.85,-44.8537
17.9333333,-64.8333333,-44.779
17.9333333,-64.8166667,-44.6994
17.9333333,-64.8,-44.6156
17.9333333,-64.7833333,-44.5283
17.9333333,-64.7666667,-44.4388
17.9333333,-64.75,-44.3471
17.9333333,-64.7333333,-44.2529
17.9333333,-64.7166667,-44.1558
17.9333333,-64.7,-44.0543
17.9333333,-64.6833333,-43.9484
17.9333333,-64.6666667,-43.8378
17.9333333,-64.65,-43.7207
17.9333333,-64.6333333,-43.601
17.9333333,-64.6166667,-43.4775
17.9333333,-64.6,-43.3569
17.9333333,-64.5833333,-43.2428
17.9333333,-64.5666667,-43.1406
17.9333333,-64.55,-43.0523
17.9333333,-64.5333333,-42.9802
17.9333333,-64.5166667,-42.9234
17.9333333,-64.5,-42.8816
17.9333333,-64.4833333,-42.8522
17.9333333,-64.4666667,-42.8336
17.9333333,-64.45,-42.8272
17.9333333,-64.4333333,-42.834
17.9333333,-64.4166667,-42.8542
17.9333333,-64.4,-42.889
17.9333333,-64.3833333,-42.9358
17.9333333,-64.3666667,-42.9956
17.9333333,-64.35,-43.0648
17.9333333,-64.3333333,-43.1387
17.9333333,-64.3166667,-43.2133
17.9333333,-64.3,-43.2847
17.9333333,-64.2833333,-43.3487
17.9333333,-64.2666667,-43.4032
17.9333333,-64.25,-43.4475
17.9333333,-64.2333333,-43.4816
17.9333333,-64.2166667,-43.5064
17.9333333,-64.2,-43.522
17.9333333,-64.1833333,-43.5287
17.9333333,-64.1666667,-43.5265
17.9333333,-64.15,-43.5148
17.9333333,-64.1333333,-43.4931
17.9333333,-64.1166667,-43.4602
17.9333333,-64.1,-43.4147
17.9333333,-64.0833333,-43.3581
17.9333333,-64.0666667,-43.2923
17.9333333,-64.05,-43.2218
17.9333333,-64.0333333,-43.1513
17.9333333,-64.0166667,-43.0871
17.9333333,-64,-43.0333
17.95,-69,-39.5908
17.95,-68.9833333,-39.6114
17.95,-68.9666667,-39.6295
17.95,-68.95,-39.6447
17.95,-68.9333333,-39.6585
17.95,-68.9166667,-39.6705
17.95,-68.9,-39.6808
17.95,-68.8833333,-39.6893
17.95,-68.8666667,-39.6964
17.95,-68.85,-39.7023
17.95,-68.8333333,-39.7077
17.95,-68.8166667,-39.7124
17.95,-68.8,-39.7165
17.95,-68.7833333,-39.7201
17.95,-68.7666667,-39.7236
17.95,-68.75,-39.7281
17.95,-68.7333333,-39.7354
17.95,-68.7166667,-39.7474
17.95,-68.7,-39.7647
17.95,-68.6833333,-39.7902
17.95,-68.6666667,-39.8235
17.95,-68.65,-39.8658
17.95,-68.6333333,-39.9178
17.95,-68.6166667,-39.98
17.95,-68.6,-40.0531
17.95,-68.5833333,-40.1372
17.95,-68.5666667,-40.2331
17.95,-68.55,-40.3416
17.95,-68.5333333,-40.463
17.95,-68.5166667,-40.5975
17.95,-68.5,-40.7456
17.95,-68.4833333,-40.9058
17.95,-68.4666667,-41.0756
17.95,-68.45,-41.2518
17.95,-68.4333333,-41.4351
17.95,-68.4166667,-41.6219
17.95,-68.4,-41.8105
17.95,-68.3833333,-41.9982
17.95,-68.3666667,-42.1825
17.95,-68.35,-42.3601
17.95,-68.3333333,-42.5273
17.95,-68.3166667,-42.6816
17.95,-68.3,-42.8208
17.95,-68.2833333,-42.9439
17.95,-68.2666667,-43.0499
17.95,-68.25,-43.1391
17.95,-68.2333333,-43.212
17.95,-68.2166667,-43.2694
17.95,-68.2,-43.3116
17.95,-68.1833333,-43.3389
17.95,-68.1666667,-43.3532
17.95,-68.15,-43.3543
17.95,-68.1333333,-43.3436
17.95,-68.1166667,-43.3214
17.95,-68.1,-43.2886
17.95,-68.0833333,-43.2446
17.95,-68.0666667,-43.1911
17.95,-68.05,-43.1285
17.95,-68.0333333,-43.0583
17.95,-68.0166667,-42.9833
17.95,-68,-42.9062
17.95,-67.9833333,-42.8286
17.95,-67.9666667,-42.7516
17.95,-67.95,-42.6776
17.95,-67.9333333,-42.6082
17.95,-67.9166667,-42.5417
17.95,-67.9,-42.4808
17.95,-67.8833333,-42.4249
17.95,-67.8666667,-42.3738
17.95,-67.85,-42.3275
17.95,-67.8333333,-42.288
17.95,-67.8166667,-42.2549
17.95,-67.8,-42.2287
17.95,-67.7833333,-42.2095
17.95,-67.7666667,-42.1978
17.95,-67.75,-42.1922
17.95,-67.7333333,-42.1914
17.95,-67.7166667,-42.193
17.95,-67.7,-42.1949
17.95,-67.6833333,-42.195
17.95,-67.6666667,-42.1901
17.95,-67.65,-42.1789
17.95,-67.6333333,-42.16
17.95,-67.6166667,-42.1359
17.95,-67.6,-42.1062
17.95,-67.5833333,-42.0721
17.95,-67.5666667,-42.0347
17.95,-67.55,-41.9944
17.95,-67.5333333,-41.9516
17.95,-67.5166667,-41.9038
17.95,-67.5,-41.8501
17.95,-67.4833333,-41.7897
17.95,-67.4666667,-41.7206
17.95,-67.45,-41.6405
17.95,-67.4333333,-41.5485
17.95,-67.4166667,-41.445
17.95,-67.4,-41.3314
17.95,-67.3833333,-41.211
17.95,-67.3666667,-41.0873
17.95,-67.35,-40.9647
17.95,-67.3333333,-40.8472
17.95,-67.3166667,-40.7365
17.95,-67.3,-40.638
17.95,-67.2833333,-40.5527
17.95,-67.2666667,-40.4787
17.95,-67.25,-40.4143
17.95,-67.2333333,-40.3568
17.95,-67.2166667,-40.304
17.95,-67.2,-40.2549
17.95,-67.1833333,-40.2096
17.95,-67.1666667,-40.1679
17.95,-67.15,-40.1267
17.95,-67.1333333,-40.0915
17.95,-67.1166667,-40.0623
17.95,-67.1,-40.0417
17.95,-67.0833333,-40.0285
17.95,-67.0666667,-40.0184
17.95,-67.05,-40.0113
17.95,-67.0333333,-40.0077
17.95,-67.0166667,-40.0061
17.95,-67,-40.0036
17.95,-66.9833333,-40.0014
17.95,-66.9666667,-39.9965
17.95,-66.95,-39.9998
17.95,-66.9333333,-40.0083
17.95,-66.9166667,-40.0192
17.95,-66.9,-40.032
17.95,-66.8833333,-40.0462
17.95,-66.8666667,-40.0608
17.95,-66.85,-40.0788
17.95,-66.8333333,-40.0994
17.95,-66.8166667,-40.1201
17.95,-66.8,-40.1354
17.95,-66.7833333,-40.1427
17.95,-66.7666667,-40.1398
17.95,-66.75,-40.1297
17.95,-66.7333333,-40.114
17.95,-66.7166667,-40.0953
17.95,-66.7,-40.0783
17.95,-66.6833333,-40.0596
17.95,-66.6666667,-40.042
17.95,-66.65,-40.0257
17.95,-66.6333333,-40.0134
17.95,-66.6166667,-40.0008
17.95,-66.6,-39.9865
17.95,-66.5833333,-39.9697
17.95,-66.5666667,-39.948
17.95,-66.55,-39.921
17.95,-66.5333333,-39.8873
17.95,-66.5166667,-39.8523
17.95,-66.5,-39.8149
17.95,-66.4833333,-39.7754
17.95,-66.4666667,-39.7337
17.95,-66.45,-39.6923
17.95,-66.4333333,-39.6479
17.95,-66.4166667,-39.6028
17.95,-66.4,-39.5584
17.95,-66.3833333,-39.517
17.95,-66.3666667,-39.4699
17.95,-66.35,-39.4264
17.95,-66.3333333,-39.3861
17.95,-66.3166667,-39.3488
17.95,-66.3,-39.3161
17.95,-66.2833333,-39.2897
17.95,-66.2666667,-39.2585
17.95,-66.25,-39.2311
17.95,-66.2333333,-39.2079
17.95,-66.2166667,-39.1941
17.95,-66.2,-39.1911
17.95,-66.1833333,-39.1927
17.95,-66.1666667,-39.2032
17.95,-66.15,-39.223
17.95,-66.1333333,-39.2527
17.95,-66.1166667,-39.2903
17.95,-66.1,-39.3429
17.95,-66.0833333,-39.4033
17.95,-66.0666667,-39.4689
17.95,-66.05,-39.5389
17.95,-66.0333333,-39.6148
17.95,-66.0166667,-39.6964
17.95,-66,-39.784
17.95,-65.9833333,-39.8781
17.95,-65.9666667,-39.9819
17.95,-65.95,-40.0983
17.95,-65.9333333,-40.2254
17.95,-65.9166667,-40.3652
17.95,-65.9,-40.5133
17.95,-65.8833333,-40.6664
17.95,-65.8666667,-40.8226
17.95,-65.85,-40.9731
17.95,-65.8333333,-41.1187
17.95,-65.8166667,-41.2567
17.95,-65.8,-41.3861
17.95,-65.7833333,-41.5043
17.95,-65.7666667,-41.6167
17.95,-65.75,-41.7214
17.95,-65.7333333,-41.8175
17.95,-65.7166667,-41.9059
17.95,-65.7,-41.9873
17.95,-65.6833333,-42.0638
17.95,-65.6666667,-42.1369
17.95,-65.65,-42.209
17.95,-65.6333333,-42.2832
17.95,-65.6166667,-42.3619
17.95,-65.6,-42.4458
17.95,-65.5833333,-42.5365
17.95,-65.5666667,-42.6339
17.95,-65.55,-42.7371
17.95,-65.5333333,-42.8434
17.95,-65.5166667,-42.9515
17.95,-65.5,-43.0587
17.95,-65.4833333,-43.1664
17.95,-65.4666667,-43.273
17.95,-65.45,-43.3766
17.95,-65.4333333,-43.4767
17.95,-65.4166667,-43.5757
17.95,-65.4,-43.6726
17.95,-65.3833333,-43.7673
17.95,-65.3666667,-43.8616
